# BUSCO version is: 3.0.2 
# The lineage dataset is: saccharomycetales_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1711)
# To reproduce this run: python /groups/itay_mayrose/liorglic/miniconda3/envs/NGS_course/bin/run_busco -i scaffolds.fasta -o BUSCO -l /groups/itay_mayrose/nosnap/liorglic/NGS_course/master/lesson6/saccharomycetales_odb9/ -m genome -c 30 -sp saccharomyces_cerevisiae_S288C
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092E0H55	Complete	NODE_39_length_104501_cov_36.346954	14399	15334	403.7	245
EOG092E0H5A	Complete	NODE_51_length_87655_cov_37.439829	15421	16122	341.5	180
EOG092E0H5W	Complete	NODE_33_length_110769_cov_38.314531	78067	78891	341.4	220
EOG092E0H7O	Complete	NODE_73_length_62185_cov_37.731820	32627	33295	451.6	215
EOG092E0H8K	Complete	NODE_36_length_107630_cov_38.520744	100011	100847	332.9	238
EOG092E0H8O	Complete	NODE_1_length_449352_cov_38.101223	168068	170553	277.7	381
EOG092E0H8Y	Complete	NODE_1_length_449352_cov_38.101223	20147	21250	314.4	260
EOG092E0H90	Complete	NODE_73_length_62185_cov_37.731820	51378	51977	181.6	135
EOG092E0HAK	Complete	NODE_22_length_146985_cov_40.567195	73206	73958	248.3	164
EOG092E0HAO	Missing
EOG092E0HBA	Complete	NODE_13_length_175709_cov_37.194718	50036	50764	221.0	179
EOG092E0HBS	Complete	NODE_5_length_269732_cov_38.018630	164826	165707	225.4	175
EOG092E0HCA	Complete	NODE_5_length_269732_cov_38.018630	94930	95694	389.4	209
EOG092E0HDA	Complete	NODE_19_length_158332_cov_37.014670	88627	89373	325.7	186
EOG092E0HDX	Complete	NODE_37_length_106147_cov_39.123789	64915	65667	158.0	169
EOG092E0HDY	Complete	NODE_16_length_162425_cov_39.423108	75218	76063	158.5	137
EOG092E0HE1	Complete	NODE_51_length_87655_cov_37.439829	20582	21976	252.1	341
EOG092E0HEP	Complete	NODE_70_length_63941_cov_38.941787	62207	63052	183.7	177
EOG092E0HER	Complete	NODE_31_length_116437_cov_44.059013	59245	60114	189.8	239
EOG092E0HF1	Complete	NODE_5_length_269732_cov_38.018630	245313	246089	386.4	202
EOG092E0HGR	Complete	NODE_77_length_52030_cov_37.366965	14729	15415	309.9	195
EOG092E0HHC	Complete	NODE_3_length_358462_cov_38.441710	283220	284260	231.5	258
EOG092E0HHG	Complete	NODE_4_length_296178_cov_37.378083	48046	48708	364.1	206
EOG092E0HHU	Complete	NODE_122_length_13791_cov_41.580154	2695	3816	457.8	323
EOG092E0HI2	Complete	NODE_6_length_246120_cov_37.254880	204192	206330	301.3	234
EOG092E0HIC	Complete	NODE_34_length_108592_cov_37.662493	36190	37184	433.4	273
EOG092E0HIF	Complete	NODE_41_length_103215_cov_37.184383	62502	63986	351.9	301
EOG092E0HIT	Complete	NODE_14_length_166516_cov_37.805690	5264	5908	163.3	136
EOG092E0HIV	Fragmented	NODE_11_length_195637_cov_39.932688	13059	22488	232.5	164
EOG092E0HJE	Complete	NODE_23_length_142158_cov_37.948699	55001	56050	404.4	321
EOG092E0HJL	Missing
EOG092E0HJP	Complete	NODE_47_length_90333_cov_36.846142	37752	38612	359.2	220
EOG092E0HJR	Complete	NODE_14_length_166516_cov_37.805690	33696	34835	152.7	226
EOG092E0HKN	Complete	NODE_34_length_108592_cov_37.662493	61519	62292	302.7	185
EOG092E0HLG	Complete	NODE_54_length_82353_cov_37.462368	69384	70031	396.7	194
EOG092E0HLH	Complete	NODE_78_length_49069_cov_37.337924	22096	22746	358.1	185
EOG092E0HLU	Complete	NODE_23_length_142158_cov_37.948699	102065	102658	257.6	162
EOG092E0HMM	Complete	NODE_58_length_77084_cov_37.760739	17748	18650	395.7	251
EOG092E0HMN	Complete	NODE_42_length_97169_cov_37.579319	12178	13536	390.1	316
EOG092E0HMR	Complete	NODE_55_length_81905_cov_48.194246	23803	24450	289.8	173
EOG092E0HMU	Complete	NODE_39_length_104501_cov_36.346954	5093	5779	405.9	217
EOG092E0HMX	Complete	NODE_76_length_54570_cov_38.027607	46100	46852	242.3	152
EOG092E0HNT	Complete	NODE_3_length_358462_cov_38.441710	228238	228999	179.7	176
EOG092E0HOM	Complete	NODE_6_length_246120_cov_37.254880	157816	159324	348.9	341
EOG092E0HPH	Complete	NODE_65_length_69438_cov_37.092645	2241	3023	459.1	220
EOG092E0HPS	Complete	NODE_4_length_296178_cov_37.378083	51663	53333	345.9	346
EOG092E0HQM	Complete	NODE_1_length_449352_cov_38.101223	271305	272828	206.4	324
EOG092E0HR4	Complete	NODE_14_length_166516_cov_37.805690	22648	23268	292.6	165
EOG092E0HR9	Complete	NODE_7_length_204331_cov_37.767266	172171	172878	249.7	206
EOG092E0HS6	Complete	NODE_66_length_68724_cov_37.230657	13934	14989	292.1	271
EOG092E0HSR	Complete	NODE_6_length_246120_cov_37.254880	90445	91110	436.7	199
EOG092E0HUM	Complete	NODE_3_length_358462_cov_38.441710	50568	51497	346.6	254
EOG092E0HUR	Complete	NODE_1_length_449352_cov_38.101223	375064	375696	204.6	225
EOG092E0HVD	Complete	NODE_4_length_296178_cov_37.378083	269438	270139	289.5	199
EOG092E0HVR	Complete	NODE_72_length_63782_cov_37.885104	22382	23146	469.8	217
EOG092E0HVX	Complete	NODE_3_length_358462_cov_38.441710	301940	302587	247.4	157
EOG092E0HWT	Complete	NODE_16_length_162425_cov_39.423108	57133	57936	210.7	205
EOG092E0HWU	Complete	NODE_88_length_40463_cov_38.476836	7345	8211	304.6	208
EOG092E0HXE	Complete	NODE_8_length_203896_cov_38.927669	127433	128269	213.0	189
EOG092E0HXI	Complete	NODE_24_length_140947_cov_37.030513	4531	5358	200.9	174
EOG092E0HXV	Complete	NODE_1_length_449352_cov_38.101223	67802	68407	132.1	100
EOG092E0HY0	Complete	NODE_30_length_120878_cov_43.023795	42427	43131	296.6	193
EOG092E0HY8	Complete	NODE_1_length_449352_cov_38.101223	232880	234061	410.8	278
EOG092E0HYI	Complete	NODE_33_length_110769_cov_38.314531	25358	26380	335.0	252
EOG092E0HYY	Complete	NODE_4_length_296178_cov_37.378083	100667	101353	310.3	170
EOG092E0HZ4	Complete	NODE_33_length_110769_cov_38.314531	31946	32737	264.1	177
EOG092E0HZP	Complete	NODE_64_length_70580_cov_37.890067	34016	35393	446.5	317
EOG092E0I05	Complete	NODE_16_length_162425_cov_39.423108	93105	93800	262.0	205
EOG092E0I0J	Complete	NODE_77_length_52030_cov_37.366965	46575	47381	393.1	229
EOG092E0I0T	Complete	NODE_74_length_61744_cov_36.169576	3001	3645	244.0	171
EOG092E0I12	Complete	NODE_78_length_49069_cov_37.337924	47772	48710	348.8	219
EOG092E0I18	Complete	NODE_7_length_204331_cov_37.767266	157666	158316	182.8	138
EOG092E0I1V	Complete	NODE_50_length_87663_cov_38.352959	61518	62138	357.0	168
EOG092E0I22	Complete	NODE_35_length_108403_cov_41.344455	36595	37557	305.0	225
EOG092E0I25	Complete	NODE_1_length_449352_cov_38.101223	200999	201625	338.6	183
EOG092E0I2K	Complete	NODE_5_length_269732_cov_38.018630	212217	212858	323.0	196
EOG092E0I3I	Complete	NODE_38_length_105757_cov_40.328830	14771	15550	174.3	111
EOG092E0I3W	Complete	NODE_108_length_24814_cov_38.493841	17049	17660	292.8	167
EOG092E0I41	Complete	NODE_23_length_142158_cov_37.948699	23511	24227	284.8	150
EOG092E0I4V	Complete	NODE_61_length_72850_cov_38.935820	13942	14559	368.1	188
EOG092E0I4Y	Complete	NODE_10_length_202365_cov_37.197761	37178	37804	287.9	151
EOG092E0I51	Complete	NODE_8_length_203896_cov_38.927669	126331	127044	362.0	206
EOG092E0I52	Complete	NODE_3_length_358462_cov_38.441710	213063	213965	221.6	166
EOG092E0I59	Complete	NODE_3_length_358462_cov_38.441710	310072	310734	152.7	167
EOG092E0I5I	Complete	NODE_30_length_120878_cov_43.023795	15136	15771	193.3	166
EOG092E0I5K	Complete	NODE_57_length_78326_cov_37.604541	49760	50566	216.5	204
EOG092E0I5U	Complete	NODE_33_length_110769_cov_38.314531	42514	43158	282.6	180
EOG092E0I7G	Complete	NODE_81_length_46679_cov_37.465876	40166	41185	274.2	206
EOG092E0I7K	Complete	NODE_2_length_376067_cov_37.491936	173037	173675	315.0	200
EOG092E0I7M	Complete	NODE_61_length_72850_cov_38.935820	2977	3729	315.8	177
EOG092E0I7W	Complete	NODE_17_length_162010_cov_37.467976	10496	11236	265.3	189
EOG092E0I80	Complete	NODE_13_length_175709_cov_37.194718	40621	42120	340.2	354
EOG092E0I84	Complete	NODE_66_length_68724_cov_37.230657	54384	55031	339.6	189
EOG092E0I86	Complete	NODE_17_length_162010_cov_37.467976	128371	129093	246.2	188
EOG092E0I87	Complete	NODE_17_length_162010_cov_37.467976	49559	50281	438.4	216
EOG092E0I8D	Complete	NODE_49_length_89111_cov_37.128155	69233	70279	260.5	239
EOG092E0I8O	Complete	NODE_41_length_103215_cov_37.184383	53985	54656	224.6	170
EOG092E0I9L	Complete	NODE_9_length_202726_cov_40.339476	70826	71557	334.7	230
EOG092E0I9T	Complete	NODE_35_length_108403_cov_41.344455	25400	26116	295.3	195
EOG092E0IAF	Complete	NODE_4_length_296178_cov_37.378083	109762	110682	287.7	209
EOG092E0IAO	Complete	NODE_44_length_93162_cov_37.878237	84179	84787	292.3	168
EOG092E0IAW	Complete	NODE_53_length_84142_cov_39.096139	21860	22684	409.5	197
EOG092E0IBA	Complete	NODE_2_length_376067_cov_37.491936	45419	46180	291.1	208
EOG092E0IBD	Complete	NODE_56_length_80822_cov_38.632325	26589	27593	261.5	232
EOG092E0IBP	Complete	NODE_3_length_358462_cov_38.441710	211167	212150	201.7	177
EOG092E0ICJ	Missing
EOG092E0ID7	Complete	NODE_18_length_158840_cov_37.599244	71908	73041	390.1	278
EOG092E0IDF	Complete	NODE_16_length_162425_cov_39.423108	108934	109638	293.6	197
EOG092E0IDM	Complete	NODE_11_length_195637_cov_39.932688	80459	81145	115.6	160
EOG092E0IF2	Complete	NODE_2_length_376067_cov_37.491936	91749	93515	148.3	199
EOG092E0IFB	Complete	NODE_91_length_39580_cov_38.513371	24806	26011	511.8	344
EOG092E0IFD	Complete	NODE_13_length_175709_cov_37.194718	75414	76010	292.9	177
EOG092E0IFN	Complete	NODE_2_length_376067_cov_37.491936	72161	72763	338.8	178
EOG092E0IFP	Complete	NODE_1_length_449352_cov_38.101223	58527	59192	198.8	159
EOG092E0IFT	Complete	NODE_13_length_175709_cov_37.194718	169065	169766	253.2	183
EOG092E0IG2	Complete	NODE_23_length_142158_cov_37.948699	41513	42091	298.6	157
EOG092E0IG5	Complete	NODE_7_length_204331_cov_37.767266	128631	129287	152.1	149
EOG092E0IGC	Complete	NODE_35_length_108403_cov_41.344455	26899	27738	211.0	208
EOG092E0IGT	Complete	NODE_42_length_97169_cov_37.579319	31469	32392	304.8	254
EOG092E0IGX	Complete	NODE_86_length_43021_cov_38.225737	41858	42433	344.1	159
EOG092E0IH4	Complete	NODE_9_length_202726_cov_40.339476	85451	86332	337.0	226
EOG092E0IHP	Complete	NODE_15_length_165883_cov_37.897617	124648	125322	226.1	179
EOG092E0IHQ	Complete	NODE_40_length_103526_cov_38.150216	29050	29700	174.6	172
EOG092E0IHZ	Complete	NODE_22_length_146985_cov_40.567195	65954	66544	252.8	159
EOG092E0II1	Complete	NODE_116_length_17309_cov_49.565260	2562	3278	297.9	179
EOG092E0II5	Complete	NODE_44_length_93162_cov_37.878237	29820	30395	237.6	151
EOG092E0IJ9	Complete	NODE_29_length_123016_cov_37.091745	38160	38828	230.7	168
EOG092E0IJQ	Complete	NODE_9_length_202726_cov_40.339476	75211	76341	253.1	253
EOG092E0IJX	Complete	NODE_16_length_162425_cov_39.423108	114062	114658	347.6	180
EOG092E0IK6	Complete	NODE_22_length_146985_cov_40.567195	18093	18856	399.1	201
EOG092E0IKU	Complete	NODE_14_length_166516_cov_37.805690	121423	122367	253.3	206
EOG092E0IL2	Complete	NODE_53_length_84142_cov_39.096139	59260	59826	216.8	146
EOG092E0ILB	Complete	NODE_34_length_108592_cov_37.662493	23868	24485	258.6	156
EOG092E0IM9	Complete	NODE_18_length_158840_cov_37.599244	82591	83922	418.8	314
EOG092E0IME	Complete	NODE_12_length_177874_cov_37.650813	135374	136213	345.3	170
EOG092E0IMP	Complete	NODE_35_length_108403_cov_41.344455	32845	33543	339.6	198
EOG092E0IMQ	Complete	NODE_45_length_92879_cov_39.059672	68805	69581	295.1	205
EOG092E0IMW	Complete	NODE_20_length_155575_cov_37.679559	65335	65973	242.1	173
EOG092E0IN0	Complete	NODE_60_length_76343_cov_37.782272	56686	57333	323.3	162
EOG092E0IND	Complete	NODE_70_length_63941_cov_38.941787	17208	18032	274.5	227
EOG092E0INM	Complete	NODE_5_length_269732_cov_38.018630	105022	105762	217.0	161
EOG092E0INU	Complete	NODE_12_length_177874_cov_37.650813	32770	33411	271.6	172
EOG092E0INV	Complete	NODE_211_length_639_cov_82.070205	1	639	440.1	203
EOG092E0IO6	Complete	NODE_28_length_124187_cov_40.500371	1871	2821	320.8	212
EOG092E0IOX	Complete	NODE_66_length_68724_cov_37.230657	57756	58715	306.3	225
EOG092E0IP4	Complete	NODE_3_length_358462_cov_38.441710	21139	21732	172.4	121
EOG092E0IP5	Complete	NODE_4_length_296178_cov_37.378083	194102	194713	304.9	173
EOG092E0IP7	Complete	NODE_57_length_78326_cov_37.604541	59217	59825	343.2	177
EOG092E0IPQ	Complete	NODE_16_length_162425_cov_39.423108	124506	125540	310.7	225
EOG092E0IQ4	Complete	NODE_4_length_296178_cov_37.378083	262513	265131	489.6	946
EOG092E0IQC	Complete	NODE_6_length_246120_cov_37.254880	210355	211230	201.8	229
EOG092E0IQD	Complete	NODE_62_length_71708_cov_38.523691	42014	43288	282.8	287
EOG092E0IQI	Complete	NODE_28_length_124187_cov_40.500371	58057	58740	360.0	200
EOG092E0IQL	Complete	NODE_59_length_76837_cov_42.231799	19949	20521	325.2	179
EOG092E0IRH	Complete	NODE_4_length_296178_cov_37.378083	177025	177927	233.5	194
EOG092E0IRW	Complete	NODE_5_length_269732_cov_38.018630	219200	220225	195.6	214
EOG092E0IS0	Complete	NODE_1_length_449352_cov_38.101223	267301	268143	117.8	162
EOG092E0ITH	Complete	NODE_40_length_103526_cov_38.150216	34520	35377	377.4	237
EOG092E0ITX	Complete	NODE_24_length_140947_cov_37.030513	68321	69106	329.4	206
EOG092E0IU1	Complete	NODE_85_length_43106_cov_37.185919	22583	23746	326.0	261
EOG092E0IU6	Complete	NODE_20_length_155575_cov_37.679559	151174	151743	341.0	167
EOG092E0IUR	Complete	NODE_28_length_124187_cov_40.500371	106950	108029	485.8	296
EOG092E0IUW	Complete	NODE_79_length_47525_cov_37.539393	18195	19124	380.6	243
EOG092E0IVR	Complete	NODE_44_length_93162_cov_37.878237	13740	14627	88.3	104
EOG092E0IWC	Complete	NODE_4_length_296178_cov_37.378083	172361	173221	353.1	219
EOG092E0IWD	Complete	NODE_53_length_84142_cov_39.096139	17897	18856	245.8	213
EOG092E0IWX	Complete	NODE_44_length_93162_cov_37.878237	58257	59732	282.8	276
EOG092E0IX9	Complete	NODE_20_length_155575_cov_37.679559	96379	97239	174.5	184
EOG092E0IXX	Complete	NODE_68_length_65137_cov_36.859608	26909	28018	256.2	263
EOG092E0IXZ	Complete	NODE_22_length_146985_cov_40.567195	58696	60240	305.3	316
EOG092E0IYA	Complete	NODE_62_length_71708_cov_38.523691	24471	25037	307.7	172
EOG092E0J0C	Missing
EOG092E0J0D	Complete	NODE_66_length_68724_cov_37.230657	59054	59794	186.3	156
EOG092E0J15	Complete	NODE_33_length_110769_cov_38.314531	48992	49699	216.6	165
EOG092E0J1X	Complete	NODE_59_length_76837_cov_42.231799	41095	41946	320.1	263
EOG092E0J1Y	Complete	NODE_81_length_46679_cov_37.465876	32387	33019	237.6	163
EOG092E0J21	Complete	NODE_1_length_449352_cov_38.101223	243472	244431	301.1	210
EOG092E0J22	Complete	NODE_63_length_71111_cov_39.342181	14086	15408	236.1	397
EOG092E0J2O	Complete	NODE_9_length_202726_cov_40.339476	49719	50414	230.4	173
EOG092E0J33	Complete	NODE_8_length_203896_cov_38.927669	21794	22444	205.0	158
EOG092E0J3S	Complete	NODE_16_length_162425_cov_39.423108	44804	45451	358.7	176
EOG092E0J3Y	Complete	NODE_10_length_202365_cov_37.197761	97311	97844	121.5	128
EOG092E0J43	Complete	NODE_23_length_142158_cov_37.948699	5042	5722	267.2	174
EOG092E0J49	Complete	NODE_2_length_376067_cov_37.491936	304180	304722	235.1	146
EOG092E0J5P	Complete	NODE_53_length_84142_cov_39.096139	48679	49635	287.9	262
EOG092E0J5Q	Complete	NODE_59_length_76837_cov_42.231799	67529	68494	268.0	236
EOG092E0J6K	Complete	NODE_33_length_110769_cov_38.314531	49897	50985	212.3	237
EOG092E0J7E	Complete	NODE_28_length_124187_cov_40.500371	31338	31799	211.9	105
EOG092E0J81	Complete	NODE_48_length_89158_cov_37.420244	63352	63942	233.2	178
EOG092E0J83	Complete	NODE_67_length_66048_cov_38.081266	48305	49102	246.2	214
EOG092E0J92	Complete	NODE_4_length_296178_cov_37.378083	107000	107635	197.9	164
EOG092E0J93	Complete	NODE_22_length_146985_cov_40.567195	127663	128175	229.1	145
EOG092E0J9B	Complete	NODE_21_length_147213_cov_37.852906	138796	139680	319.6	219
EOG092E0JA2	Complete	NODE_5_length_269732_cov_38.018630	20060	20929	342.3	252
EOG092E0JAE	Complete	NODE_20_length_155575_cov_37.679559	62368	63048	247.2	177
EOG092E0JAZ	Complete	NODE_100_length_31993_cov_36.639239	5017	5568	204.4	129
EOG092E0JBT	Complete	NODE_7_length_204331_cov_37.767266	83361	84161	295.9	217
EOG092E0JBU	Complete	NODE_8_length_203896_cov_38.927669	171642	172493	153.3	160
EOG092E0JDH	Fragmented	NODE_28_length_124187_cov_40.500371	57592	63248	300.2	158
EOG092E0JDR	Complete	NODE_74_length_61744_cov_36.169576	3896	4447	332.6	166
EOG092E0JEU	Complete	NODE_7_length_204331_cov_37.767266	63177	63896	268.3	183
EOG092E0JF3	Complete	NODE_15_length_165883_cov_37.897617	94368	94994	286.4	176
EOG092E0JFQ	Complete	NODE_100_length_31993_cov_36.639239	19845	20624	262.1	215
EOG092E0JFZ	Complete	NODE_25_length_130207_cov_38.132653	90067	90693	294.9	160
EOG092E0JGI	Complete	NODE_58_length_77084_cov_37.760739	18700	19305	119.7	156
EOG092E0JGP	Complete	NODE_6_length_246120_cov_37.254880	113612	114301	311.2	181
EOG092E0JGX	Complete	NODE_78_length_49069_cov_37.337924	13606	14301	277.8	156
EOG092E0JHD	Complete	NODE_8_length_203896_cov_38.927669	91637	92533	317.1	197
EOG092E0JHG	Complete	NODE_109_length_24808_cov_39.264251	4398	5450	282.6	297
EOG092E0JI1	Complete	NODE_25_length_130207_cov_38.132653	37590	38177	240.1	159
EOG092E0JI5	Complete	NODE_18_length_158840_cov_37.599244	109194	109847	270.9	185
EOG092E0JIK	Complete	NODE_71_length_63814_cov_38.161311	7504	8160	131.7	107
EOG092E0JJ8	Complete	NODE_93_length_37754_cov_35.608372	20112	20657	333.6	166
EOG092E0JJI	Complete	NODE_7_length_204331_cov_37.767266	152566	153621	186.1	145
EOG092E0JJQ	Complete	NODE_21_length_147213_cov_37.852906	46965	47807	148.5	207
EOG092E0JK7	Complete	NODE_83_length_44730_cov_36.130006	29887	30711	325.4	214
EOG092E0JK8	Complete	NODE_10_length_202365_cov_37.197761	174137	174883	193.5	145
EOG092E0JKD	Complete	NODE_51_length_87655_cov_37.439829	71779	72330	297.1	164
EOG092E0JLH	Complete	NODE_28_length_124187_cov_40.500371	99373	100341	301.3	237
EOG092E0JLL	Complete	NODE_29_length_123016_cov_37.091745	13725	14420	203.1	136
EOG092E0JLU	Complete	NODE_7_length_204331_cov_37.767266	64493	65098	165.9	137
EOG092E0JMM	Complete	NODE_9_length_202726_cov_40.339476	81569	82456	227.5	150
EOG092E0JN9	Complete	NODE_49_length_89111_cov_37.128155	74310	74891	255.7	152
EOG092E0JNB	Complete	NODE_16_length_162425_cov_39.423108	2287	2745	89.3	89
EOG092E0JND	Complete	NODE_18_length_158840_cov_37.599244	131383	132096	223.6	179
EOG092E0JOR	Complete	NODE_67_length_66048_cov_38.081266	59027	59809	291.9	207
EOG092E0JOX	Duplicated	NODE_25_length_130207_cov_38.132653	100384	100908	314.1	153
EOG092E0JOX	Duplicated	NODE_41_length_103215_cov_37.184383	81423	81947	314.1	153
EOG092E0JP4	Complete	NODE_38_length_105757_cov_40.328830	73333	73914	204.6	170
EOG092E0JPM	Complete	NODE_31_length_116437_cov_44.059013	81355	81867	195.5	129
EOG092E0JPU	Complete	NODE_29_length_123016_cov_37.091745	77953	78666	105.9	141
EOG092E0JRI	Complete	NODE_23_length_142158_cov_37.948699	2770	3432	180.7	151
EOG092E0JRJ	Complete	NODE_18_length_158840_cov_37.599244	77881	79308	348.2	334
EOG092E0JTC	Complete	NODE_102_length_30522_cov_36.377917	12752	13372	248.3	164
EOG092E0JTT	Complete	NODE_14_length_166516_cov_37.805690	123981	124982	234.5	184
EOG092E0JTU	Complete	NODE_1_length_449352_cov_38.101223	140210	141310	287.8	280
EOG092E0JTY	Complete	NODE_2_length_376067_cov_37.491936	330757	331260	284.5	149
EOG092E0JU1	Complete	NODE_65_length_69438_cov_37.092645	15714	16433	244.6	196
EOG092E0JU2	Complete	NODE_27_length_128337_cov_38.689777	80321	81181	188.0	198
EOG092E0JV7	Complete	NODE_50_length_87663_cov_38.352959	74067	74690	298.2	164
EOG092E0JW2	Complete	NODE_27_length_128337_cov_38.689777	97030	97704	188.5	156
EOG092E0JX1	Complete	NODE_8_length_203896_cov_38.927669	146352	147071	231.0	174
EOG092E0JXT	Complete	NODE_2_length_376067_cov_37.491936	356487	357161	275.3	203
EOG092E0JXW	Complete	NODE_41_length_103215_cov_37.184383	35926	36966	414.7	248
EOG092E0JZF	Complete	NODE_45_length_92879_cov_39.059672	82610	83119	112.5	102
EOG092E0JZR	Complete	NODE_120_length_14186_cov_36.612908	11660	12181	161.3	117
EOG092E0JZX	Complete	NODE_5_length_269732_cov_38.018630	173174	173938	285.0	214
EOG092E0K02	Complete	NODE_11_length_195637_cov_39.932688	151855	152391	253.4	149
EOG092E0K04	Complete	NODE_73_length_62185_cov_37.731820	42442	43059	163.9	129
EOG092E0K05	Complete	NODE_57_length_78326_cov_37.604541	27922	28446	272.1	162
EOG092E0K0L	Complete	NODE_62_length_71708_cov_38.523691	34104	36179	269.8	279
EOG092E0K14	Complete	NODE_96_length_35225_cov_38.382570	33574	34413	256.6	209
EOG092E0K1C	Complete	NODE_21_length_147213_cov_37.852906	144597	145262	227.1	155
EOG092E0K1O	Complete	NODE_69_length_65092_cov_38.236542	15145	15759	271.5	164
EOG092E0K1S	Complete	NODE_8_length_203896_cov_38.927669	142445	143164	224.0	153
EOG092E0K2B	Complete	NODE_42_length_97169_cov_37.579319	70365	71036	255.4	185
EOG092E0K2Q	Complete	NODE_19_length_158332_cov_37.014670	61624	62298	245.5	161
EOG092E0K2Z	Complete	NODE_9_length_202726_cov_40.339476	42614	43654	203.1	205
EOG092E0K39	Complete	NODE_69_length_65092_cov_38.236542	57637	58341	270.1	160
EOG092E0K3P	Complete	NODE_69_length_65092_cov_38.236542	35090	35938	270.8	236
EOG092E0K6G	Complete	NODE_29_length_123016_cov_37.091745	23383	23892	242.0	140
EOG092E0K77	Complete	NODE_27_length_128337_cov_38.689777	81275	81847	243.8	145
EOG092E0K80	Complete	NODE_102_length_30522_cov_36.377917	23306	23857	276.9	132
EOG092E0K8P	Complete	NODE_40_length_103526_cov_38.150216	61979	62497	268.4	125
EOG092E0K8R	Complete	NODE_44_length_93162_cov_37.878237	28979	29572	290.8	168
EOG092E0K8V	Complete	NODE_10_length_202365_cov_37.197761	101177	102547	347.8	349
EOG092E0K8X	Complete	NODE_54_length_82353_cov_37.462368	1440	1928	142.7	122
EOG092E0K95	Complete	NODE_6_length_246120_cov_37.254880	172907	173629	243.7	203
EOG092E0K9A	Complete	NODE_30_length_120878_cov_43.023795	107334	108224	273.9	211
EOG092E0K9B	Complete	NODE_100_length_31993_cov_36.639239	28432	29574	336.1	304
EOG092E0K9L	Complete	NODE_20_length_155575_cov_37.679559	44373	45284	186.7	207
EOG092E0K9R	Complete	NODE_15_length_165883_cov_37.897617	156523	157086	321.4	170
EOG092E0KAI	Complete	NODE_29_length_123016_cov_37.091745	24326	25048	270.4	185
EOG092E0KB2	Complete	NODE_9_length_202726_cov_40.339476	130166	130720	137.8	120
EOG092E0KB9	Complete	NODE_32_length_114727_cov_40.819494	104849	105316	204.7	124
EOG092E0KBH	Complete	NODE_52_length_86079_cov_37.701641	67197	67802	309.0	171
EOG092E0KBT	Complete	NODE_48_length_89158_cov_37.420244	22716	23381	282.6	189
EOG092E0KC8	Complete	NODE_19_length_158332_cov_37.014670	157412	158038	226.6	160
EOG092E0KD2	Complete	NODE_60_length_76343_cov_37.782272	17293	18258	265.2	232
EOG092E0KD5	Complete	NODE_25_length_130207_cov_38.132653	122281	123627	150.0	247
EOG092E0KDB	Complete	NODE_1_length_449352_cov_38.101223	119268	120146	121.8	102
EOG092E0KDZ	Complete	NODE_41_length_103215_cov_37.184383	90007	90606	210.2	148
EOG092E0KEQ	Complete	NODE_7_length_204331_cov_37.767266	132982	133575	252.2	165
EOG092E0KGT	Complete	NODE_2_length_376067_cov_37.491936	311158	311619	249.5	129
EOG092E0KGW	Complete	NODE_92_length_39131_cov_39.282142	32639	33142	278.1	154
EOG092E0KI6	Complete	NODE_12_length_177874_cov_37.650813	23760	24518	143.1	149
EOG092E0KJQ	Complete	NODE_10_length_202365_cov_37.197761	53335	53793	191.7	107
EOG092E0KK3	Complete	NODE_56_length_80822_cov_38.632325	42666	43319	235.6	145
EOG092E0KK9	Complete	NODE_50_length_87663_cov_38.352959	12993	13472	163.1	127
EOG092E0KKE	Complete	NODE_6_length_246120_cov_37.254880	202002	202508	214.2	135
EOG092E0KLO	Complete	NODE_21_length_147213_cov_37.852906	134073	134774	131.8	188
EOG092E0KLR	Complete	NODE_20_length_155575_cov_37.679559	126661	127245	244.9	144
EOG092E0KMQ	Complete	NODE_12_length_177874_cov_37.650813	144866	145384	181.2	117
EOG092E0KNB	Complete	NODE_17_length_162010_cov_37.467976	96803	97567	192.4	193
EOG092E0KND	Complete	NODE_7_length_204331_cov_37.767266	384	1193	374.3	191
EOG092E0KNF	Complete	NODE_85_length_43106_cov_37.185919	21698	22399	127.5	106
EOG092E0KNG	Complete	NODE_25_length_130207_cov_38.132653	127468	127899	245.7	128
EOG092E0KNO	Complete	NODE_6_length_246120_cov_37.254880	107123	107668	127.0	128
EOG092E0KO3	Complete	NODE_25_length_130207_cov_38.132653	23953	24855	165.6	216
EOG092E0KOM	Complete	NODE_33_length_110769_cov_38.314531	30955	31470	280.0	153
EOG092E0KPD	Complete	NODE_40_length_103526_cov_38.150216	30432	30926	293.1	146
EOG092E0KQR	Complete	NODE_46_length_91379_cov_42.106763	27129	27602	190.5	123
EOG092E0KR1	Complete	NODE_102_length_30522_cov_36.377917	9566	10012	145.5	97
EOG092E0KRE	Complete	NODE_85_length_43106_cov_37.185919	36260	37057	226.2	189
EOG092E0KRI	Complete	NODE_2_length_376067_cov_37.491936	175709	176368	205.6	184
EOG092E0KRS	Complete	NODE_39_length_104501_cov_36.346954	64861	65485	112.8	96
EOG092E0KT7	Complete	NODE_43_length_93659_cov_37.563982	20434	21465	163.5	226
EOG092E0KTS	Complete	NODE_8_length_203896_cov_38.927669	6056	6664	160.8	122
